Please,Sms,Account,Customer,Card,Email,Apple,Details,Update,Iphone,Online,Bank,Link,Message,Call,Store,Today,Nationwide,Refund,Due,size,email,http,phone,character,misspell,noun,pronoun,adjective,verb,adverb,preposition,conjunction,ari,fleashease,fleashgrade,gunning,smong,coleman,level
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,16,9,0,5,0,1,3,1,-0.47,111.05,1.25,7.03,6.87,-0.48,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,25,1,2,0,0,1,1,0,0.34,95.69,2.65,8.04,8.48,1.82,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,31.58,7,2,3,0,2,1,0,-1.71,95.9,1.62,4.62,6.16,0.19,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,0,0,0,0,8.82,8,7,2,2,1,1,2,0.52,105.6,1.51,4.8,3,1.36,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,8.33,4,2,3,1,3,2,1,9.86,79.16,8.93,12.28,8.48,5.34,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,26.67,2,0,0,0,0,0,1,-5.03,130.91,-2.76,3.6,3,-4.39,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,21.05,3,3,2,1,0,3,0,-1.28,118.98,-1.6,2.8,3,0.72,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,13.33,3,1,1,2,1,2,0,-0.9,97.34,1.17,2.4,3,1.12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,28.57,4,1,0,1,0,1,2,-0.89,145.93,-4.61,4,3,0.64,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,28.57,5,1,1,2,1,1,0,1.11,104.16,0.72,5.55,6.87,3.54,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,45.45,3,1,1,0,0,1,0,-4.47,133.26,-3.59,2.8,3,-3.26,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,75,3,0,0,1,0,0,0,-1.53,124.69,-2.15,8.2,8.48,0.33,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,33.33,4,2,0,2,0,2,0,4.6,101.37,2.85,8.67,8.48,5.37,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,0,0,0,27.59,5,5,2,1,1,0,2,5.22,97.52,3.88,7.98,6.87,5.13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,33.33,2,1,1,0,1,0,0,1.45,103,1.87,8.13,8.48,2.81,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0,0,0,19.23,6,0,2,1,1,1,1,4.82,93.44,3.7,6.98,6.87,5.89,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,33.33,3,0,3,1,1,0,0,-5.09,123.19,-2.43,2.4,3,-4.11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,33.33,2,1,0,0,0,1,0,-2.8,122.5,-1.59,3.6,3,-1.46,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,25,3,1,0,0,0,1,0,-2.23,134.14,-2.72,4.4,3,-1.39,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,42.86,3,0,0,1,0,0,0,1.39,94.3,2.34,8.04,8.48,3.77,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,50,1,0,0,0,0,0,0,-4.47,127.22,-2.75,2.8,3,-3.26,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,100,2,0,0,0,0,0,0,-10.01,160.47,-8.13,1.6,3,-11.52,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,29.41,3,2,1,5,0,1,2,-1.83,103.63,1.29,4,3,-0.54,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,0,0,0,0,8.33,3,7,2,5,1,1,0,-3.59,121.61,-2.46,2,3,-2.42,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,20,3,1,2,0,1,1,0,-6.59,129.16,-3.27,2.4,3,-5.92,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,27.78,3,3,1,1,1,1,0,2.48,86.93,2.87,4.7,6.16,5.44,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,30,5,0,2,0,1,1,0,-2.96,135.67,-4.17,2.4,3,-1.39,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,31.25,2,1,1,2,1,0,1,-3.79,126.46,-2.14,3.6,3,-2.84,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,40,2,1,0,1,0,0,0,-4.48,124.69,-2.15,8.2,8.48,-3.35,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,16.67,1,2,3,1,0,1,0,-1.67,120.77,-1.85,2.8,3,0.23,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,19.23,8,1,3,2,2,0,1,1.41,102.19,2.48,6.98,6.87,1.63,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,23.08,4,0,1,0,3,0,0,-1.69,101.3,0.37,4.5,6.16,-0.07,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,28.57,1,2,0,1,1,1,0,-2.77,120.55,-1.07,4,3,-1.72,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,22.22,3,1,0,1,0,2,0,-2.48,138.25,-3.04,4.8,3,-2.1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,11.11,5,1,0,0,3,1,0,1.36,82.9,3.44,10.42,9.32,4.04,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,50,3,0,0,1,0,1,3,3.18,114.11,-0.67,3.2,3,6.22,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,50,1,0,0,0,0,0,0,6.19,85.07,5.62,6.8,3,6.34,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,33.33,5,2,2,1,5,0,1,0.27,103,1.87,6.47,6.87,1.33,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,100,1,0,1,0,0,0,0,5.91,73.84,4.45,9.07,8.48,9.63,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,100,2,0,0,0,0,0,0,-11.19,160.47,-8.13,1.6,3,-12.99,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,33.33,0,1,2,0,1,1,0,-4.37,131.9,-2.9,3.6,3,-3.43,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,50,5,0,1,1,2,1,0,0.65,109.96,2.15,9.15,8.48,-0.59,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,42.86,3,0,1,1,0,0,0,-1.5,91.78,1.7,2,3,-0.01,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,28.57,2,2,0,0,1,1,0,-0.89,112.08,0.11,8,8.48,0.64,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,50,1,1,0,1,1,0,0,-2.45,115.13,-1.06,2.8,3,-0.73,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,33.33,2,0,0,0,0,1,0,-0.71,131.9,-2.9,3.6,3,1.15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,27.27,4,1,0,1,0,2,0,5.08,89.9,4.2,8.46,8.48,6.46,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,33.33,3,0,0,0,0,0,0,-4.37,131.9,-2.9,3.6,3,-3.43,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,0,0,0,0,16.67,9,4,1,3,3,2,1,0.22,99.95,1.06,4.85,6.46,2.55,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,60,2,0,1,0,0,0,0,3.77,92.97,2.28,8.2,8.48,6.96,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,33.33,3,0,0,0,0,1,0,-3.32,113.1,-0.28,3.6,3,-2.12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,50,4,0,0,1,0,1,0,-6.58,137.7,-4.95,1.6,3,-6.87,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,18.75,4,2,1,1,0,1,0,-1.06,99.74,1.58,7.81,8.48,0.57,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,37.5,1,0,0,0,1,0,1,-6.21,142.54,-5.38,2,3,-5.9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,30.77,7,0,0,0,1,0,0,-2.57,122.45,-2.58,2,3,-1.18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,0,0,0,0,20.69,13,2,17,4,1,9,1,-1.01,108.57,0.1,4.51,5.93,0.84,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,11.76,4,0,2,1,3,0,0,2.5,91.78,1.7,4,5.74,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,14.29,3,2,4,1,2,1,0,-4.87,121.17,-1.65,3.2,3,-3.84,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,33.33,4,0,2,0,1,1,1,8.05,78.81,5.99,11.33,10.75,9.69,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,18.18,3,1,1,1,1,1,0,0.91,84.92,3.15,5.66,6.87,3.47,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,23.08,3,0,2,2,0,0,0,-1.24,114.11,-0.67,3.2,3,0.7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,0,0,0,0,20,6,1,2,0,2,2,1,7.58,70.1,6.96,6.98,6.87,9.35,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,40,3,1,1,0,0,2,0,-3.34,115.55,0.37,5.2,3,-3.61,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0,0,0,14.29,5,2,2,2,4,1,0,-2.26,112.9,-0.75,2.8,3,-0.53,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,46.67,5,0,3,2,0,0,2,2.94,114.63,2.24,8,3,0.66,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,16.67,4,0,4,0,0,4,0,1.31,108.06,0.67,5.9,6.87,3.22,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,0,0,0,0,5.13,7,4,3,3,0,3,1,14.23,84.75,11.62,18.35,10.75,2.43,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,44.44,3,0,1,0,1,1,0,2.23,95.95,2.86,8.13,8.48,3.79,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,18.18,3,1,1,1,0,0,0,-1.45,121.17,-1.9,2.8,3,0.53,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,0,0,0,0,5,6,4,0,5,5,3,1,18.47,56.95,16,19.06,10.75,6.51,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,11.76,2,1,0,4,0,2,1,-1.36,124.78,-1.66,4,3,0.05,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,0,0,0,0,8.11,5,4,3,3,0,4,2,4.31,94.23,3.35,6.2,6.16,5.8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,100,2,0,0,0,0,0,0,5.56,49.48,7.6,10,8.48,8.83,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,33.33,2,1,0,0,2,0,0,1.05,103,1.87,4.8,3,2.31,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,22.22,5,0,1,1,2,2,1,6.56,80.78,7.21,12.21,10.75,4.65,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,13.33,2,3,1,3,0,1,0,-5.09,125.55,-2.76,2.4,3,-4.11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,0,0,0,27.59,5,5,2,1,1,0,2,5.22,97.52,3.88,7.98,6.87,5.13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,33.33,1,0,0,0,0,1,0,-2.28,131.9,-2.9,3.6,3,-0.81,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,11.11,1,5,1,3,3,1,0,-3.8,115.13,-1.06,2.8,3,-2.42,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,165,0,0,1,0,22.22,5,0,2,3,2,0,1,4.92,100.81,1.68,6.67,7.47,7.9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,18.75,4,2,2,2,3,0,0,5.92,80.69,6.73,9.71,8.48,4.94,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,33.33,2,1,0,0,2,0,0,-2.8,131.9,-2.9,3.6,3,-1.46,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,28.57,2,2,0,0,0,0,0,-3.71,120.55,-1.07,4,3,-2.9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,35.71,2,0,3,0,0,1,1,0.92,108.65,0.34,3.6,3,3.05,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,0,0,0,0,34.38,12,0,3,3,2,6,1,18.98,30.5,17.45,19.48,15.25,12.59,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,18.18,5,2,4,1,2,0,1,4.27,69.99,6.73,12.89,11.66,5.91,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,42.86,2,0,1,0,0,0,1,-0.18,113.1,-0.28,3.6,3,1.81,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,11.76,3,2,1,0,1,0,0,-1.97,104.47,-0.07,4,5.74,-0.6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,18.18,2,0,1,1,1,1,0,0.24,103.04,0.63,2.8,3,2.63,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,23.08,4,0,3,0,0,0,0,1.58,100.71,3.19,6.4,3,1.1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,100,2,0,0,0,0,0,0,-11.19,160.47,-8.13,1.6,3,-12.99,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,66.67,3,1,0,0,0,0,0,-5.09,116.14,-1.45,9.07,8.48,-4.11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,42.86,2,1,0,1,0,0,0,-4.8,117.16,-1.84,6,6.87,-4.13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,57.14,2,2,0,0,1,0,0,0.05,120.55,-1.07,4,3,1.81,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,161,0,0,0,0,58.33,4,1,0,0,0,1,0,8.87,87.11,4.34,6.68,6.87,11.43,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,33.33,2,0,0,0,1,0,0,-3.85,141.3,-4.21,3.6,3,-2.77,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,33.33,1,1,0,1,2,0,0,-1.75,122.5,-1.59,3.6,3,-0.15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,13.33,4,0,3,1,1,2,0,6.93,66.36,8.47,11.64,10.75,6.75,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,10,0,1,0,1,0,1,0,-3.47,115.13,-1.06,2.8,3,-2.04,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,20,2,2,0,0,1,1,1,-2.99,120.84,-2.11,2.4,3,-1.49,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,44.44,4,1,1,1,1,0,0,6.16,81.86,4.82,8.13,8.48,8.7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,36.36,4,0,1,1,1,1,1,4.07,114.07,0.83,5.6,3,5.2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,22.22,3,1,0,0,2,0,0,0.27,110.06,0.89,4.8,3,1.33,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,33.33,3,0,0,0,1,1,0,-5.42,141.3,-4.21,3.6,3,-4.74,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,25,3,0,0,1,0,1,0,-4.37,126.45,-1.65,4.4,3,-4.07,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,20,3,0,2,1,1,4,1,2.14,96.36,2.55,6.14,6.87,3.87,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,25,3,1,0,0,1,1,0,1.63,103.38,1.57,8.04,8.48,3.43,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,20,4,1,1,0,0,1,0,-0.08,115.55,0.37,5.2,3,0.47,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,76,0,0,0,0,18.75,4,0,2,2,2,1,1,2.94,102.95,3.62,7.6,3,1.22,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,28.57,3,1,0,1,0,1,0,-4.69,127.65,-3.8,1.2,3,-5.95,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,25,1,1,0,2,2,1,0,0.34,118.76,-0.57,4.4,3,1.82,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,14.29,4,2,1,0,0,1,0,2.31,78.36,3.32,11.01,8.48,4.17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,27.27,3,1,0,1,2,0,0,-2.79,133.26,-3.59,2.8,3,-1.15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,50,1,0,2,0,0,0,0,-1.11,103.04,0.63,2.8,3,0.95,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,33.33,3,0,0,0,0,0,0,-5.05,127.58,-3.54,1.6,3,-4.8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,28.57,2,1,0,1,0,0,0,-3.32,131.9,-2.9,3.6,3,-2.12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,28.57,3,2,0,1,0,0,0,-2.77,120.55,-1.07,8,8.48,-1.72,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,21.05,7,0,5,3,0,0,1,-1.83,120.14,-1.01,4,3,-0.71,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,12.5,3,1,1,2,1,1,0,-1.81,108.65,0.34,3.6,3,-0.36,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,100,1,0,0,0,0,0,0,-11.19,160.47,-8.13,1.6,3,-12.99,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,27.27,3,2,0,0,1,0,0,-2.79,109.09,-0.22,5.66,6.87,-1.15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,25,3,0,1,1,0,1,0,-0.09,126.45,-1.65,4.4,3,1.28,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,22.22,2,2,0,0,1,1,1,-5.48,137.29,-4.4,2.4,3,-4.6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,37.5,2,1,1,1,1,0,0,4.62,103.38,1.57,8.04,8.48,7.17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,40,1,1,0,0,0,0,0,-1.53,135.26,-3.62,3.2,3,0.33,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,66.67,2,0,1,0,0,0,0,-5.87,144.34,-5.38,2.4,3,-5.09,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,0,0,0,8.57,5,4,1,4,0,3,2,2.08,109.63,2.69,7.6,3,0.14,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,165,0,0,0,0,34.62,4,0,0,1,0,4,0,7.47,82.2,5.77,7.65,6.87,8.46,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,20,3,0,2,0,1,0,0,2.82,109.04,1.28,8.28,8.48,4.09,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,14.29,2,3,1,2,3,1,0,-1.39,109.14,0.02,5.55,6.87,0.42,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,0,0,0,12.5,4,3,2,2,8,0,2,14.64,77.04,11.21,15.14,8.48,6.57,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,40,3,2,2,1,0,0,0,-0.06,116.14,-1.45,5.48,6.87,2.24,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,33.33,1,1,0,0,0,1,0,-0.18,94.3,2.34,3.6,3,1.81,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,10.34,6,2,3,2,4,1,2,0.3,117.93,0.54,6,3,-0.26,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,30,2,2,2,0,1,1,0,-5.14,109.64,-0.54,5.48,6.87,-4.1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,60,2,0,0,1,0,0,0,2.59,114.11,-0.67,3.2,3,5.48,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,23.53,3,2,1,3,0,1,0,-1.36,116.31,-0.48,4,3,0.05,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,60,2,1,0,0,0,0,0,-2.12,124.69,-2.15,3.2,3,-0.41,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,33.33,3,1,1,1,0,0,0,-3.12,123.19,-2.43,2.4,3,-1.66,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,0,0,0,0,8.16,11,0,7,2,5,4,2,0.71,97.44,2.15,4,3,2.5,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,0,0,0,0,9.52,6,5,8,7,2,1,2,1.57,90.39,3.38,5.29,5.74,3.26,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,33.33,3,0,0,0,0,0,0,-2.96,127.58,-3.54,1.6,3,-2.18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,0,0,0,0,33.33,5,0,1,0,1,1,1,6.52,103.43,2.81,6.4,3,7.01,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,44.44,5,0,0,1,0,1,0,-7.05,144.34,-5.38,2.4,3,-6.57,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,28.57,1,2,0,0,0,0,0,-5.3,149.9,-6.66,1.6,3,-5.63,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,28.57,2,0,0,1,0,0,0,-2.28,131.9,-2.9,3.6,3,-0.81,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,0,0,0,27.59,5,5,2,1,1,0,2,5.22,97.52,3.88,7.98,6.87,5.13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,44.44,2,0,1,0,3,0,0,0.27,117.11,-0.09,4.8,3,1.33,0
